Review_ID,Transaction_ID,Sale_Date,Year,Month,Branch_ID,City,Model,Variant,Overall_Rating,Car_Quality_Rating,Customer_Service_Rating,Price_Rating,Maintenance_Rating,Purchase_Experience_Rating,Reliability_Rating,Review_Text,Would_Recommend,Returned,Refund_Amount
222,49575,11/18/2025,2025,11,2,Riyadh,Camry,LE,5,5,4,5,4,5,5,Great service,Yes,No,0
223,48691,11/1/2025,2025,11,7,Riyadh,Land Cruiser,VX,4,5,3,3,3,4,4,Very good,Yes,No,0
224,37803,2/3/2025,2025,2,14,Jeddah,Hilux,TRD,5,4,5,4,3,5,5,Excellent car!,Yes,No,0
225,12396,3/23/2023,2023,3,24,Madinah,Land Cruiser,VXR,5,4,5,3,5,3,3,Highly recommended,Yes,No,0
226,14970,5/17/2023,2023,5,30,Abha,Camry,Hybrid XLE,5,4,3,5,4,4,3,Excellent car!,Yes,No,0
227,25926,4/4/2024,2024,4,35,Hail,Camry,Hybrid XLE,4,4,2,3,3,2,4,Very good,Yes,No,0
228,48887,11/22/2025,2025,11,35,Hail,Corolla,SE,4,4,5,4,3,4,3,Satisfied,Yes,No,0
229,44599,8/18/2025,2025,8,23,Makkah,Corolla,SE,3,2,3,2,3,3,3,Okay,Maybe,No,0
230,27720,5/14/2024,2024,5,5,Riyadh,Hilux,GL,5,4,4,3,4,5,4,Highly recommended,Yes,No,0
231,41344,5/27/2025,2025,5,29,Khobar,Land Cruiser,VX,3,4,2,2,3,4,4,Okay,Maybe,No,0
232,36310,1/17/2025,2025,1,17,Dammam,Camry,LE,5,4,4,5,5,5,3,Great service,Yes,No,0
233,40452,4/25/2025,2025,4,23,Makkah,Camry,Hybrid XLE,4,3,2,4,5,3,4,Satisfied,Yes,No,0
234,17962,8/20/2023,2023,8,24,Madinah,Camry,SE,4,3,4,3,4,3,3,Reliable car,Yes,No,0
235,46672,9/4/2025,2025,9,22,Makkah,RAV4,Hybrid,5,4,3,5,5,5,5,Highly recommended,Yes,No,0
236,47712,10/14/2025,2025,10,3,Riyadh,Hilux,TRD,4,3,3,4,2,4,4,Reliable car,Yes,No,0
237,46945,9/1/2025,2025,9,17,Dammam,Camry,Hybrid LE,5,3,5,4,4,3,4,Great service,Yes,No,0
238,28617,6/6/2024,2024,6,30,Abha,Corolla,GLI,5,5,4,4,5,4,4,Excellent car!,Yes,No,0
239,17498,8/26/2023,2023,8,10,Jeddah,RAV4,Adventure,4,5,4,4,4,2,4,Satisfied,Yes,No,0
240,30884,8/3/2024,2024,8,26,Madinah,Hilux,SR5,3,2,2,3,3,3,3,Not the best,Maybe,No,0
241,13397,3/11/2023,2023,3,14,Jeddah,Hilux,TRD,5,4,5,5,4,5,5,Amazing quality,Yes,No,0
242,30569,8/19/2024,2024,8,2,Riyadh,Land Cruiser,VX,3,3,3,2,2,3,3,Fair experience,Maybe,No,0
243,3157,4/26/2022,2022,4,3,Riyadh,Fortuner,GX,5,4,4,4,4,5,4,Excellent car!,Yes,No,0
244,42683,6/20/2025,2025,6,36,Jazan,Land Cruiser,GR Sport,5,4,5,4,4,5,4,Excellent car!,Yes,No,0
245,7498,9/3/2022,2022,9,10,Jeddah,Hilux,TRD,5,5,4,5,4,3,5,Great service,Yes,No,0
246,33535,10/25/2024,2024,10,5,Riyadh,RAV4,LE,5,4,4,5,5,5,5,Excellent car!,Yes,No,0
247,3542,4/18/2022,2022,4,27,Khobar,Camry,Hybrid XLE,5,5,5,5,5,4,5,Great service,Yes,No,0
248,33233,10/24/2024,2024,10,3,Riyadh,Corolla,XLI,3,4,3,3,2,3,3,Average,Maybe,No,0
249,14165,4/18/2023,2023,4,26,Madinah,RAV4,XLE,5,3,4,4,5,5,5,Highly recommended,Yes,No,0
250,6770,8/25/2022,2022,8,25,Madinah,Land Cruiser,VX,4,4,2,3,3,4,4,Worth it,Yes,No,0
251,21769,12/15/2023,2023,12,23,Makkah,Camry,LE,5,5,5,5,4,5,4,Highly recommended,Yes,No,0
252,2323,3/13/2022,2022,3,33,Tabuk,Land Cruiser,GX,3,2,2,2,3,3,4,Average,Maybe,No,0
253,7338,9/5/2022,2022,9,6,Riyadh,Corolla,SE,5,5,4,5,5,4,4,Best purchase ever,Yes,No,0
254,9061,11/1/2022,2022,11,15,Dammam,RAV4,XLE,5,5,5,4,4,4,5,Great service,Yes,No,0
255,19859,10/14/2023,2023,10,38,Najran,Camry,Hybrid LE,3,2,1,4,3,2,2,Fair experience,Maybe,No,0
256,3228,4/18/2022,2022,4,4,Riyadh,Hilux,TRD,3,4,3,2,2,2,2,Average,Maybe,No,0
257,1415,2/4/2022,2022,2,24,Madinah,Camry,SE,5,4,4,4,5,4,5,Best purchase ever,Yes,No,0
258,35767,12/14/2024,2024,12,9,Jeddah,Yaris,Y+,5,5,5,3,5,4,5,Excellent car!,Yes,No,0
259,18422,9/19/2023,2023,9,23,Makkah,Hilux,TRD,5,5,5,3,4,5,4,Highly recommended,Yes,No,0
260,47545,10/13/2025,2025,10,14,Jeddah,Camry,XLE,5,5,5,4,3,5,4,Amazing quality,Yes,No,0
261,36309,1/12/2025,2025,1,5,Riyadh,Land Cruiser,GR Sport,5,4,5,5,5,5,5,Best purchase ever,Yes,No,0
262,30336,8/7/2024,2024,8,8,Riyadh,Camry,Hybrid LE,5,5,4,5,5,5,5,Amazing quality,Yes,No,0
263,12598,3/8/2023,2023,3,29,Khobar,Camry,SE,5,5,5,4,4,5,4,Great service,Yes,No,0
264,31200,9/12/2024,2024,9,18,Dammam,Hilux,GL,5,5,5,5,5,4,5,Amazing quality,Yes,No,0
265,9668,12/10/2022,2022,12,1,Riyadh,Land Cruiser,VXR,2,2,1,1,1,1,3,Overpriced,No,No,0
266,1793,3/4/2022,2022,3,18,Dammam,Camry,Hybrid XLE,5,4,3,5,5,5,4,Highly recommended,Yes,No,0
267,39817,4/28/2025,2025,4,8,Riyadh,Camry,XLE,4,3,3,5,5,5,5,Very good,Yes,No,0
268,43037,6/22/2025,2025,6,22,Makkah,Corolla,SE,5,4,5,4,5,5,5,Amazing quality,Yes,No,0
269,25073,3/21/2024,2024,3,8,Riyadh,Camry,SE,5,4,4,5,4,4,5,Highly recommended,Yes,No,0
270,47331,10/19/2025,2025,10,13,Jeddah,Corolla,Hybrid,5,5,5,4,5,3,3,Amazing quality,Yes,No,0
271,22763,1/1/2024,2024,1,16,Dammam,Avalon,Touring,5,5,5,5,4,5,4,Amazing quality,Yes,No,0
272,4253,5/22/2022,2022,5,10,Jeddah,RAV4,Adventure,5,4,4,4,5,5,5,Excellent car!,Yes,No,0
273,7597,9/6/2022,2022,9,30,Abha,RAV4,LE,5,4,5,4,4,5,5,Amazing quality,Yes,No,0
274,5693,7/7/2022,2022,7,23,Makkah,Camry,Hybrid XLE,4,3,5,3,4,5,3,Reliable car,Yes,No,0
275,28633,6/3/2024,2024,6,28,Khobar,Land Cruiser,GR Sport,5,5,4,3,4,4,4,Great service,Yes,No,0
276,24823,3/13/2024,2024,3,11,Jeddah,Corolla,SE,4,4,4,3,3,4,2,Very good,Yes,No,0
277,22644,1/9/2024,2024,1,39,Al Baha,Corolla,SE,5,4,5,5,5,4,4,Great service,Yes,Yes,111222
278,29568,7/19/2024,2024,7,16,Dammam,Camry,Hybrid XLE,4,2,4,5,2,4,3,Satisfied,Yes,No,0
279,24383,2/14/2024,2024,2,13,Jeddah,Land Cruiser,GX,5,5,3,5,4,4,5,Highly recommended,Yes,No,0
280,40617,4/24/2025,2025,4,17,Dammam,RAV4,Adventure,5,5,5,4,3,5,5,Great service,Yes,No,0
281,18128,8/2/2023,2023,8,17,Dammam,Hilux,SR5,5,4,4,5,5,4,4,Best purchase ever,Yes,No,0
282,34562,11/18/2024,2024,11,15,Dammam,RAV4,XLE,5,5,5,4,5,4,3,Highly recommended,Yes,No,0
283,35105,12/10/2024,2024,12,39,Al Baha,Fortuner,GX,2,1,1,1,2,2,1,Maintenance issues,No,No,0
284,33449,10/11/2024,2024,10,15,Dammam,Camry,XLE,5,5,5,4,4,5,4,Excellent car!,Yes,No,0
285,3929,5/13/2022,2022,5,15,Dammam,Land Cruiser,VXR,5,5,5,4,5,3,3,Excellent car!,Yes,No,0
286,17934,8/10/2023,2023,8,22,Makkah,RAV4,LE,5,5,5,4,5,5,5,Great service,Yes,No,0
287,35391,12/17/2024,2024,12,13,Jeddah,Camry,XLE,5,5,2,5,4,4,5,Best purchase ever,Yes,No,0
288,12348,3/9/2023,2023,3,22,Makkah,Corolla,Hybrid,4,5,4,4,3,4,4,Good experience,Yes,No,0
289,4574,5/4/2022,2022,5,32,Tabuk,Corolla,SE,4,4,5,3,3,3,3,Satisfied,Yes,No,0
290,9929,12/16/2022,2022,12,28,Khobar,Hilux,SR5,5,5,4,4,5,5,4,Amazing quality,Yes,No,0
291,3864,5/1/2022,2022,5,39,Al Baha,Fortuner,GX,5,5,3,3,5,5,4,Amazing quality,Yes,No,0
292,32243,9/20/2024,2024,9,35,Hail,Fortuner,VX,4,4,4,3,3,4,4,Good experience,Yes,No,0
293,34326,11/2/2024,2024,11,33,Tabuk,Land Cruiser,GR Sport,5,5,3,3,3,3,4,Amazing quality,Yes,No,0
294,12253,2/23/2023,2023,2,38,Najran,RAV4,Adventure,5,5,5,5,4,5,5,Best purchase ever,Yes,No,0
295,13619,4/2/2023,2023,4,2,Riyadh,Fortuner,VX,5,5,5,4,5,5,5,Amazing quality,Yes,No,0
296,29339,7/25/2024,2024,7,40,Arar,Fortuner,GX,4,2,5,4,4,3,2,Worth it,Yes,No,0
297,39213,3/13/2025,2025,3,29,Khobar,Camry,Hybrid XLE,4,3,5,4,4,4,4,Reliable car,Yes,No,0
298,544,1/14/2022,2022,1,12,Jeddah,Corolla,GLI,5,4,4,4,3,5,4,Best purchase ever,Yes,No,0
299,31459,9/9/2024,2024,9,2,Riyadh,Land Cruiser,GX,5,5,5,5,5,4,4,Great service,Yes,No,0
300,34068,11/19/2024,2024,11,4,Riyadh,Land Cruiser,GX,5,5,3,4,5,3,3,Best purchase ever,Yes,No,0
301,7933,10/5/2022,2022,10,34,Hail,Corolla,Hybrid,4,2,5,4,4,3,5,Worth it,Yes,No,0
302,37668,2/6/2025,2025,2,21,Makkah,Land Cruiser,VXR,5,5,4,3,4,4,3,Great service,Yes,No,0
303,1813,3/14/2022,2022,3,40,Arar,RAV4,Hybrid,5,4,4,5,5,4,5,Highly recommended,Yes,No,0
304,17136,7/14/2023,2023,7,32,Tabuk,Yaris,Y+,5,5,4,5,4,5,5,Excellent car!,Yes,No,0
305,31742,9/6/2024,2024,9,16,Dammam,Camry,Hybrid XLE,5,5,5,4,5,5,5,Excellent car!,Yes,No,0
306,1165,2/3/2022,2022,2,11,Jeddah,Land Cruiser,VX,5,4,3,4,5,5,3,Great service,Yes,No,0
307,30190,7/6/2024,2024,7,1,Riyadh,RAV4,XLE,2,2,2,2,1,2,2,Disappointing,No,No,0
308,17114,7/18/2023,2023,7,10,Jeddah,Camry,Hybrid LE,5,4,5,5,4,5,3,Best purchase ever,Yes,No,0
309,25608,3/10/2024,2024,3,17,Dammam,Camry,Hybrid XLE,3,3,2,3,3,3,3,Fair experience,Maybe,No,0
310,43168,6/20/2025,2025,6,10,Jeddah,Yaris,GL,5,4,4,4,5,5,5,Great service,Yes,No,0
311,22131,12/9/2023,2023,12,10,Jeddah,Camry,SE,5,4,5,5,5,5,4,Best purchase ever,Yes,No,0
312,48659,11/24/2025,2025,11,39,Al Baha,RAV4,LE,5,5,5,4,5,4,4,Best purchase ever,Yes,No,0
313,7145,9/8/2022,2022,9,28,Khobar,Camry,SE,5,5,5,4,4,5,4,Excellent car!,Yes,No,0
314,34131,11/11/2024,2024,11,24,Madinah,Fortuner,TRD Sportivo,5,5,4,3,5,5,5,Excellent car!,Yes,No,0
315,44215,7/26/2025,2025,7,6,Riyadh,Fortuner,TRD Sportivo,5,4,4,5,4,3,4,Excellent car!,Yes,No,0
316,43965,7/17/2025,2025,7,40,Arar,Camry,SE,5,4,4,4,4,5,4,Best purchase ever,Yes,No,0
317,20155,10/7/2023,2023,10,28,Khobar,Fortuner,GX,2,1,2,2,1,2,2,Disappointing,No,No,0
318,28820,6/24/2024,2024,6,32,Tabuk,Land Cruiser,GR Sport,5,5,4,5,5,3,4,Excellent car!,Yes,No,0
319,3841,5/21/2022,2022,5,31,Abha,Camry,XLE,5,5,4,4,3,3,4,Highly recommended,Yes,No,0
320,38543,3/17/2025,2025,3,21,Makkah,Camry,Hybrid LE,5,4,5,5,5,5,5,Amazing quality,Yes,No,0
321,22469,1/23/2024,2024,1,22,Makkah,RAV4,Adventure,1,1,1,1,1,1,1,Constant problems,No,No,0
322,15508,5/1/2023,2023,5,23,Makkah,Camry,XLE,4,5,4,3,4,4,2,Very good,Yes,No,0
323,42285,5/25/2025,2025,5,21,Makkah,Camry,XLE,4,3,2,3,3,4,2,Satisfied,Yes,No,0
324,4970,6/10/2022,2022,6,2,Riyadh,RAV4,Hybrid,4,5,2,3,5,4,3,Worth it,Yes,No,0
325,42005,5/2/2025,2025,5,35,Hail,RAV4,Adventure,4,5,4,4,2,3,3,Satisfied,Yes,No,0
326,38228,3/9/2025,2025,3,38,Najran,Hilux,GL,5,4,5,3,4,5,5,Highly recommended,Yes,No,0
327,48005,10/23/2025,2025,10,29,Khobar,Corolla,SE,5,4,4,4,4,5,5,Best purchase ever,Yes,Yes,104377
328,9355,11/23/2022,2022,11,31,Abha,Corolla,Hybrid,5,5,5,5,4,3,3,Great service,Yes,No,0
329,25639,3/2/2024,2024,3,6,Riyadh,Corolla,SE,4,5,4,4,4,3,3,Satisfied,Yes,No,0
330,4257,5/16/2022,2022,5,10,Jeddah,Camry,LE,5,5,5,4,4,4,3,Best purchase ever,Yes,No,0
331,32945,10/1/2024,2024,10,15,Dammam,Corolla,XLI,5,3,4,4,5,4,4,Amazing quality,Yes,No,0
332,31373,9/19/2024,2024,9,15,Dammam,Corolla,XLI,4,3,3,5,3,3,4,Good experience,Yes,No,0
333,30719,8/6/2024,2024,8,10,Jeddah,Land Cruiser,VXR,2,1,2,2,1,1,2,Overpriced,No,No,0
334,45286,8/28/2025,2025,8,17,Dammam,Camry,LE,3,3,2,1,5,2,2,Average,Maybe,No,0
335,13592,4/6/2023,2023,4,10,Jeddah,Hilux,TRD,5,4,5,5,4,3,4,Great service,Yes,No,0
336,29027,6/21/2024,2024,6,29,Khobar,Corolla,GLI,4,5,5,4,3,4,4,Worth it,Yes,No,0
337,19053,9/14/2023,2023,9,19,Dammam,Camry,XLE,5,5,4,4,4,3,4,Excellent car!,Yes,No,0
338,41478,5/2/2025,2025,5,10,Jeddah,Corolla,Hybrid,4,4,2,4,3,4,4,Very good,Yes,No,0
339,37112,2/2/2025,2025,2,18,Dammam,Camry,SE,4,4,4,4,5,5,5,Reliable car,Yes,No,0
340,8386,10/14/2022,2022,10,22,Makkah,Camry,SE,4,4,4,5,4,4,3,Very good,Yes,No,0
341,46303,9/11/2025,2025,9,10,Jeddah,Camry,LE,4,4,4,5,5,5,4,Very good,Yes,No,0
342,38920,3/14/2025,2025,3,15,Dammam,Hilux,TRD,4,3,3,4,4,5,3,Good experience,Yes,No,0
343,33493,10/20/2024,2024,10,21,Makkah,Camry,Hybrid XLE,3,3,2,2,2,2,3,Fair experience,Maybe,No,0
344,10658,1/28/2023,2023,1,19,Dammam,RAV4,Adventure,5,4,4,4,5,5,5,Highly recommended,Yes,No,0
345,5865,7/21/2022,2022,7,34,Hail,Camry,SE,5,5,5,5,4,5,5,Best purchase ever,Yes,No,0
346,30727,8/7/2024,2024,8,13,Jeddah,Corolla,XLI,4,3,3,2,3,2,2,Satisfied,Yes,No,0
347,15841,6/19/2023,2023,6,28,Khobar,Corolla,XLI,5,4,4,5,5,4,4,Amazing quality,Yes,No,0
348,44623,8/23/2025,2025,8,11,Jeddah,RAV4,Adventure,5,5,5,5,4,4,5,Amazing quality,Yes,No,0
349,26024,4/18/2024,2024,4,16,Dammam,Yaris,Y,5,5,5,5,4,4,5,Excellent car!,Yes,No,0
350,6811,9/6/2022,2022,9,6,Riyadh,Corolla,Hybrid,4,3,4,3,4,5,2,Worth it,Yes,No,0
351,17504,8/9/2023,2023,8,25,Madinah,Corolla,Hybrid,4,5,4,5,5,5,4,Worth it,Yes,No,0
352,21901,12/27/2023,2023,12,31,Abha,Fortuner,VX,5,3,5,5,4,4,4,Best purchase ever,Yes,No,0
353,10811,1/12/2023,2023,1,17,Dammam,Camry,Hybrid LE,5,5,5,4,5,4,5,Amazing quality,Yes,No,0
354,45654,9/16/2025,2025,9,31,Abha,Camry,XLE,3,2,1,3,2,3,3,Not the best,Maybe,No,0
355,3768,4/15/2022,2022,4,40,Arar,Corolla,GLI,2,2,2,2,1,2,1,Overpriced,No,No,0
356,33418,10/8/2024,2024,10,3,Riyadh,Hilux,TRD,5,5,3,5,4,5,5,Highly recommended,Yes,No,0
357,3432,4/16/2022,2022,4,6,Riyadh,Camry,Hybrid XLE,3,3,1,3,3,1,2,Needs improvement,Maybe,No,0
358,23461,2/27/2024,2024,2,40,Arar,RAV4,XLE,5,3,4,4,4,4,5,Great service,Yes,No,0
359,38669,3/1/2025,2025,3,15,Dammam,Camry,Hybrid XLE,5,4,5,5,5,5,5,Excellent car!,Yes,No,0
360,17817,8/16/2023,2023,8,8,Riyadh,RAV4,XLE,5,3,5,5,5,4,5,Amazing quality,Yes,No,0
361,36715,1/2/2025,2025,1,30,Abha,Camry,SE,5,4,3,5,5,5,4,Great service,Yes,No,0
362,43867,7/22/2025,2025,7,1,Riyadh,Camry,Hybrid LE,2,1,1,1,1,2,3,Maintenance issues,No,No,0
363,27964,5/28/2024,2024,5,24,Madinah,Fortuner,VX,5,5,5,3,5,4,4,Amazing quality,Yes,No,0
364,29197,6/4/2024,2024,6,5,Riyadh,Corolla,SE,3,3,4,4,2,1,2,Fair experience,Maybe,No,0
365,35232,12/2/2024,2024,12,2,Riyadh,Camry,SE,5,5,5,4,4,4,5,Excellent car!,Yes,No,0
366,46900,9/15/2025,2025,9,21,Makkah,Fortuner,VX,5,5,4,5,4,5,5,Great service,Yes,No,0
367,35262,12/16/2024,2024,12,16,Dammam,Avalon,Touring,2,2,2,1,3,2,2,Poor service,No,No,0
368,21455,12/2/2023,2023,12,33,Tabuk,Land Cruiser,VXR,3,3,1,3,2,2,2,Fair experience,Maybe,No,0
369,11981,2/23/2023,2023,2,39,Al Baha,Camry,Hybrid XLE,4,2,4,4,5,3,5,Satisfied,Yes,No,0
370,49104,11/1/2025,2025,11,31,Abha,Corolla,XLI,5,4,5,5,4,5,5,Amazing quality,Yes,Yes,86084
371,1220,2/7/2022,2022,2,17,Dammam,Camry,Hybrid LE,3,3,3,1,2,1,3,Average,Maybe,No,0
372,20207,10/14/2023,2023,10,36,Jazan,Corolla,Hybrid,4,3,3,3,3,4,3,Very good,Yes,No,0
373,44251,7/12/2025,2025,7,39,Al Baha,Corolla,Hybrid,5,5,5,5,5,5,5,Amazing quality,Yes,No,0
374,2673,3/20/2022,2022,3,12,Jeddah,Land Cruiser,GR Sport,4,4,4,3,4,4,3,Very good,Yes,No,0
375,48212,10/18/2025,2025,10,7,Riyadh,Land Cruiser,VX,3,3,4,2,3,1,3,Okay,Maybe,No,0
376,16948,7/25/2023,2023,7,13,Jeddah,Corolla,Hybrid,5,5,5,3,5,4,4,Excellent car!,Yes,No,0
377,13665,4/10/2023,2023,4,21,Makkah,Hilux,TRD,5,5,5,4,5,4,4,Highly recommended,Yes,No,0
378,30690,8/1/2024,2024,8,16,Dammam,Corolla,SE,5,5,5,5,4,4,5,Excellent car!,Yes,No,0
379,43338,6/16/2025,2025,6,31,Abha,Camry,LE,5,5,4,4,5,5,3,Great service,Yes,Yes,113180
380,3017,4/26/2022,2022,4,2,Riyadh,Land Cruiser,GR Sport,5,4,5,4,5,5,5,Great service,Yes,Yes,335947
381,28637,6/28/2024,2024,6,20,Makkah,Hilux,TRD,5,4,4,4,5,4,5,Excellent car!,Yes,No,0
382,16072,6/19/2023,2023,6,11,Jeddah,RAV4,Hybrid,3,3,2,2,2,2,3,Okay,Maybe,No,0
383,2450,3/3/2022,2022,3,17,Dammam,RAV4,Hybrid,4,3,4,2,4,5,4,Reliable car,Yes,No,0
384,3264,4/16/2022,2022,4,9,Jeddah,Avalon,XLE,3,4,2,3,2,2,4,Average,Maybe,No,0
385,41536,5/21/2025,2025,5,12,Jeddah,Land Cruiser,GX,4,2,4,3,4,5,3,Worth it,Yes,No,0
386,38528,3/24/2025,2025,3,1,Riyadh,Corolla,GLI,4,4,3,3,4,3,3,Good experience,Yes,No,0
387,41891,5/14/2025,2025,5,28,Khobar,Land Cruiser,GR Sport,5,5,5,3,4,5,5,Amazing quality,Yes,No,0
388,30171,7/24/2024,2024,7,34,Hail,Camry,LE,4,4,4,4,2,4,2,Satisfied,Yes,No,0
389,3661,4/5/2022,2022,4,6,Riyadh,RAV4,Hybrid,5,5,4,5,5,5,4,Highly recommended,Yes,No,0
390,47187,10/22/2025,2025,10,29,Khobar,Camry,SE,5,5,5,4,4,5,4,Excellent car!,Yes,No,0
391,38243,3/17/2025,2025,3,11,Jeddah,Corolla,GLI,5,5,4,5,4,5,5,Highly recommended,Yes,No,0
392,880,2/5/2022,2022,2,34,Hail,Hilux,TRD,4,3,3,4,2,3,3,Worth it,Yes,No,0
393,39258,3/25/2025,2025,3,9,Jeddah,Hilux,GL,5,3,3,3,4,5,5,Best purchase ever,Yes,No,0
394,43811,7/9/2025,2025,7,3,Riyadh,Land Cruiser,GR Sport,5,2,4,5,3,5,5,Highly recommended,Yes,No,0
395,45712,9/5/2025,2025,9,28,Khobar,RAV4,LE,4,3,4,3,3,4,4,Worth it,Yes,No,0
396,44429,7/17/2025,2025,7,26,Madinah,Fortuner,VX,4,3,4,4,3,3,5,Worth it,Yes,No,0
397,43579,7/18/2025,2025,7,17,Dammam,RAV4,Adventure,3,2,1,2,2,2,3,Okay,Maybe,No,0
398,47751,10/17/2025,2025,10,33,Tabuk,Fortuner,GX,5,2,4,5,4,4,3,Amazing quality,Yes,No,0
399,5829,7/5/2022,2022,7,28,Khobar,Corolla,XLI,5,4,4,3,5,4,4,Excellent car!,Yes,No,0
400,40423,4/28/2025,2025,4,3,Riyadh,Camry,Hybrid XLE,5,3,3,5,4,4,5,Best purchase ever,Yes,No,0
401,38674,3/9/2025,2025,3,33,Tabuk,Camry,LE,5,3,4,4,5,4,4,Highly recommended,Yes,No,0
402,43881,7/20/2025,2025,7,37,Jazan,RAV4,Adventure,5,4,5,5,4,4,3,Highly recommended,Yes,No,0
403,30749,8/13/2024,2024,8,14,Jeddah,Yaris,Y,4,4,3,3,5,5,4,Reliable car,Yes,No,0
404,47238,10/27/2025,2025,10,39,Al Baha,Yaris,Y+,4,4,4,3,4,3,4,Good experience,Yes,No,0
405,37951,2/7/2025,2025,2,1,Riyadh,Land Cruiser,GX,3,3,2,2,1,2,1,Fair experience,Maybe,No,0
406,29725,7/24/2024,2024,7,24,Madinah,Camry,Hybrid LE,3,3,2,3,4,2,3,Not the best,Maybe,No,0
407,50602,12/1/2025,2025,12,11,Jeddah,Corolla,Hybrid,4,2,4,5,3,5,5,Worth it,Yes,No,0
408,36178,1/11/2025,2025,1,11,Jeddah,RAV4,Adventure,5,4,4,4,5,3,5,Amazing quality,Yes,No,0
409,20840,11/15/2023,2023,11,5,Riyadh,C-HR,XLE,5,5,5,5,3,4,5,Highly recommended,Yes,No,0
410,28828,6/9/2024,2024,6,11,Jeddah,Corolla,XLI,5,4,4,5,4,4,5,Highly recommended,Yes,No,0
411,34596,11/18/2024,2024,11,12,Jeddah,Land Cruiser,VXR,5,5,4,5,4,5,5,Amazing quality,Yes,No,0
412,18680,9/17/2023,2023,9,36,Jazan,Corolla,XLI,5,5,5,4,3,5,4,Amazing quality,Yes,No,0
413,6652,8/5/2022,2022,8,15,Dammam,Corolla,Hybrid,5,4,5,5,4,5,5,Best purchase ever,Yes,No,0
414,25214,3/13/2024,2024,3,10,Jeddah,Camry,Hybrid LE,5,5,4,5,4,4,4,Best purchase ever,Yes,No,0
415,10592,1/6/2023,2023,1,8,Riyadh,RAV4,XLE,5,3,5,5,5,4,4,Great service,Yes,No,0
416,42153,5/14/2025,2025,5,30,Abha,Hilux,SR5,4,3,2,2,3,5,4,Satisfied,Yes,No,0
417,47678,10/4/2025,2025,10,39,Al Baha,Land Cruiser,GR Sport,4,2,4,3,2,3,4,Good experience,Yes,No,0
418,13353,3/25/2023,2023,3,12,Jeddah,Camry,XLE,5,4,5,4,4,5,4,Amazing quality,Yes,No,0
419,42665,6/21/2025,2025,6,36,Jazan,RAV4,XLE,5,4,5,5,5,4,4,Highly recommended,Yes,No,0
420,200,1/20/2022,2022,1,15,Dammam,Corolla,Hybrid,5,5,5,5,4,4,4,Highly recommended,Yes,No,0
421,24200,2/2/2024,2024,2,10,Jeddah,Corolla,Hybrid,5,5,4,5,4,4,5,Great service,Yes,No,0
422,19877,10/12/2023,2023,10,13,Jeddah,Land Cruiser,GR Sport,5,4,3,4,4,4,4,Amazing quality,Yes,No,0
423,43624,7/3/2025,2025,7,22,Makkah,RAV4,XLE,4,3,5,3,1,4,3,Worth it,Yes,No,0
424,13308,3/1/2023,2023,3,17,Dammam,Corolla,SE,5,5,4,3,5,5,5,Highly recommended,Yes,No,0
425,15983,6/4/2023,2023,6,29,Khobar,Hilux,TRD,5,5,4,5,5,5,5,Best purchase ever,Yes,No,0
426,213,1/16/2022,2022,1,9,Jeddah,Camry,SE,3,2,4,3,2,1,1,Not the best,Maybe,No,0
427,8482,10/23/2022,2022,10,12,Jeddah,Camry,XLE,4,5,4,4,3,4,4,Worth it,Yes,No,0
428,3495,4/18/2022,2022,4,10,Jeddah,Corolla,GLI,4,2,3,3,5,3,3,Worth it,Yes,No,0
429,9385,11/6/2022,2022,11,15,Dammam,Fortuner,VX,4,5,4,4,3,4,4,Reliable car,Yes,No,0
430,48052,10/8/2025,2025,10,29,Khobar,Fortuner,TRD Sportivo,4,4,3,3,3,4,4,Very good,Yes,No,0
431,26314,4/5/2024,2024,4,37,Jazan,Camry,SE,5,4,4,5,3,3,4,Great service,Yes,No,0
432,18966,9/27/2023,2023,9,4,Riyadh,Corolla,SE,5,3,5,5,5,4,4,Best purchase ever,Yes,No,0
433,21334,11/8/2023,2023,11,11,Jeddah,Camry,SE,5,4,4,5,4,5,4,Highly recommended,Yes,No,0
434,3086,4/24/2022,2022,4,12,Jeddah,Hilux,SR5,5,3,3,5,5,5,5,Excellent car!,Yes,No,0
435,673,1/18/2022,2022,1,31,Abha,Camry,SE,5,5,4,5,5,5,5,Excellent car!,Yes,No,0
436,47629,10/22/2025,2025,10,6,Riyadh,RAV4,Adventure,4,4,3,4,4,4,3,Very good,Yes,No,0
437,6426,8/2/2022,2022,8,2,Riyadh,Camry,Hybrid LE,5,4,5,3,3,5,4,Excellent car!,Yes,No,0
438,27577,5/18/2024,2024,5,11,Jeddah,Camry,XLE,4,4,4,4,3,4,3,Worth it,Yes,No,0
439,23928,2/8/2024,2024,2,34,Hail,Camry,Hybrid LE,4,3,3,3,4,3,3,Satisfied,Yes,No,0
440,10860,1/14/2023,2023,1,9,Jeddah,Corolla,XLI,2,2,2,2,2,3,1,Overpriced,No,No,0
441,15748,6/9/2023,2023,6,10,Jeddah,Hilux,GL,5,4,5,5,5,5,5,Highly recommended,Yes,No,0
442,32799,10/4/2024,2024,10,28,Khobar,Hilux,TRD,4,3,4,4,3,2,4,Reliable car,Yes,No,0
443,22898,1/28/2024,2024,1,19,Dammam,Corolla,XLI,5,4,5,5,5,5,4,Highly recommended,Yes,No,0
